condition,model,params,val_bacc
prior_cesd only,LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.5003
prior_cesd only,LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.5081
prior_cesd only,LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 15, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 15, 'min_child_samples': 10, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 1.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.1, 'reg_lambda': 1.0}",0.5059
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.5004
prior_cesd only,LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.6, 'colsample_bytree': 1.0, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.5057
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.4979
prior_cesd only,LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 1.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.01, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.5057
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.4979
prior_cesd only,LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 0.6, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.5059
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 1.0, 'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.5057
prior_cesd only,LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.5159
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 15, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.4978
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 0.1, 'reg_lambda': 1.0}",0.5059
prior_cesd only,LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.5004
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 63, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 1.0, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'num_leaves': 31, 'min_child_samples': 30, 'subsample': 0.8, 'colsample_bytree': 1.0, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.5081
prior_cesd only,LightGBM,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 0.6, 'colsample_bytree': 1.0, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.5057
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.1, 'num_leaves': 15, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.4978
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 0.6, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 1.0, 'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.5059
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 63, 'min_child_samples': 10, 'subsample': 1.0, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.4953
prior_cesd only,LightGBM,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 31, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 63, 'min_child_samples': 20, 'subsample': 1.0, 'colsample_bytree': 0.6, 'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.5057
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 15, 'min_child_samples': 20, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.498
prior_cesd only,LightGBM,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.01, 'num_leaves': 15, 'min_child_samples': 10, 'subsample': 1.0, 'colsample_bytree': 1.0, 'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.5057
prior_cesd only,SVM,"C=0.1,gamma=0.0001,kernel=rbf",0.3333
prior_cesd only,SVM,"C=0.1,gamma=0.0001,kernel=linear",0.4298
prior_cesd only,SVM,"C=0.1,gamma=0.001,kernel=rbf",0.3333
prior_cesd only,SVM,"C=0.1,gamma=0.001,kernel=linear",0.4298
prior_cesd only,SVM,"C=0.1,gamma=0.01,kernel=rbf",0.4806
prior_cesd only,SVM,"C=0.1,gamma=0.01,kernel=linear",0.4298
prior_cesd only,SVM,"C=0.1,gamma=0.1,kernel=rbf",0.4802
prior_cesd only,SVM,"C=0.1,gamma=0.1,kernel=linear",0.4298
prior_cesd only,SVM,"C=0.5,gamma=0.0001,kernel=rbf",0.3766
prior_cesd only,SVM,"C=0.5,gamma=0.0001,kernel=linear",0.4298
prior_cesd only,SVM,"C=0.5,gamma=0.001,kernel=rbf",0.3766
prior_cesd only,SVM,"C=0.5,gamma=0.001,kernel=linear",0.4298
prior_cesd only,SVM,"C=0.5,gamma=0.01,kernel=rbf",0.458
prior_cesd only,SVM,"C=0.5,gamma=0.01,kernel=linear",0.4298
prior_cesd only,SVM,"C=0.5,gamma=0.1,kernel=rbf",0.4982
prior_cesd only,SVM,"C=0.5,gamma=0.1,kernel=linear",0.4298
prior_cesd only,SVM,"C=1.0,gamma=0.0001,kernel=rbf",0.3766
prior_cesd only,SVM,"C=1.0,gamma=0.0001,kernel=linear",0.4298
prior_cesd only,SVM,"C=1.0,gamma=0.001,kernel=rbf",0.4122
prior_cesd only,SVM,"C=1.0,gamma=0.001,kernel=linear",0.4298
prior_cesd only,SVM,"C=1.0,gamma=0.01,kernel=rbf",0.4402
prior_cesd only,SVM,"C=1.0,gamma=0.01,kernel=linear",0.4298
prior_cesd only,SVM,"C=1.0,gamma=0.1,kernel=rbf",0.5031
prior_cesd only,SVM,"C=1.0,gamma=0.1,kernel=linear",0.4298
prior_cesd only,SVM,"C=5.0,gamma=0.0001,kernel=rbf",0.3766
prior_cesd only,SVM,"C=5.0,gamma=0.0001,kernel=linear",0.4298
prior_cesd only,SVM,"C=5.0,gamma=0.001,kernel=rbf",0.4528
prior_cesd only,SVM,"C=5.0,gamma=0.001,kernel=linear",0.4298
prior_cesd only,SVM,"C=5.0,gamma=0.01,kernel=rbf",0.4955
prior_cesd only,SVM,"C=5.0,gamma=0.01,kernel=linear",0.4298
prior_cesd only,SVM,"C=5.0,gamma=0.1,kernel=rbf",0.513
prior_cesd only,SVM,"C=5.0,gamma=0.1,kernel=linear",0.4298
prior_cesd only,SVM,"C=10.0,gamma=0.0001,kernel=rbf",0.4122
prior_cesd only,SVM,"C=10.0,gamma=0.0001,kernel=linear",0.4298
prior_cesd only,SVM,"C=10.0,gamma=0.001,kernel=rbf",0.4376
prior_cesd only,SVM,"C=10.0,gamma=0.001,kernel=linear",0.4298
prior_cesd only,SVM,"C=10.0,gamma=0.01,kernel=rbf",0.5156
prior_cesd only,SVM,"C=10.0,gamma=0.01,kernel=linear",0.4298
prior_cesd only,SVM,"C=10.0,gamma=0.1,kernel=rbf",0.5258
prior_cesd only,SVM,"C=10.0,gamma=0.1,kernel=linear",0.4298
base (21),ElasticNet,"C=0.001,l1r=0.1",0.5052
base (21),ElasticNet,"C=0.001,l1r=0.5",0.5052
base (21),ElasticNet,"C=0.001,l1r=0.9",0.4955
base (21),ElasticNet,"C=0.001,l1r=0.99",0.4955
base (21),ElasticNet,"C=0.005,l1r=0.1",0.5001
base (21),ElasticNet,"C=0.005,l1r=0.5",0.5052
base (21),ElasticNet,"C=0.005,l1r=0.9",0.5052
base (21),ElasticNet,"C=0.005,l1r=0.99",0.5052
base (21),ElasticNet,"C=0.01,l1r=0.1",0.4899
base (21),ElasticNet,"C=0.01,l1r=0.5",0.5052
base (21),ElasticNet,"C=0.01,l1r=0.9",0.5052
base (21),ElasticNet,"C=0.01,l1r=0.99",0.5052
base (21),ElasticNet,"C=0.05,l1r=0.1",0.5023
base (21),ElasticNet,"C=0.05,l1r=0.5",0.5075
base (21),ElasticNet,"C=0.05,l1r=0.9",0.495
base (21),ElasticNet,"C=0.05,l1r=0.99",0.495
base (21),ElasticNet,"C=0.1,l1r=0.1",0.5149
base (21),ElasticNet,"C=0.1,l1r=0.5",0.5099
base (21),ElasticNet,"C=0.1,l1r=0.9",0.5125
base (21),ElasticNet,"C=0.1,l1r=0.99",0.5125
base (21),ElasticNet,"C=0.5,l1r=0.1",0.5074
base (21),ElasticNet,"C=0.5,l1r=0.5",0.5125
base (21),ElasticNet,"C=0.5,l1r=0.9",0.5125
base (21),ElasticNet,"C=0.5,l1r=0.99",0.5125
base (21),ElasticNet,"C=1.0,l1r=0.1",0.5023
base (21),ElasticNet,"C=1.0,l1r=0.5",0.5074
base (21),ElasticNet,"C=1.0,l1r=0.9",0.5124
base (21),ElasticNet,"C=1.0,l1r=0.99",0.5124
base (21),ElasticNet,"C=5.0,l1r=0.1",0.5074
base (21),ElasticNet,"C=5.0,l1r=0.5",0.5074
base (21),ElasticNet,"C=5.0,l1r=0.9",0.5074
base (21),ElasticNet,"C=5.0,l1r=0.99",0.5049
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'min_child_weight': 1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.513
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'min_child_weight': 1, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.4979
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'min_child_weight': 1, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.5055
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'min_child_weight': 1, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.4879
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.5181
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.498
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'min_child_weight': 3, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.5081
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'min_child_weight': 3, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.4955
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'min_child_weight': 5, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.5105
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'min_child_weight': 5, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.5106
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'min_child_weight': 5, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.4978
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.01, 'min_child_weight': 5, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.4904
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'min_child_weight': 1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.5226
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'min_child_weight': 1, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.5227
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'min_child_weight': 1, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.5176
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'min_child_weight': 1, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.5024
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.5201
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.5202
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'min_child_weight': 3, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.5277
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'min_child_weight': 3, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.5126
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'min_child_weight': 5, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.5125
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'min_child_weight': 5, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.5304
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'min_child_weight': 5, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.5302
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05, 'min_child_weight': 5, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.5101
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'min_child_weight': 1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.53
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'min_child_weight': 1, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.5375
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'min_child_weight': 1, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.525
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'min_child_weight': 1, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.5073
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.5299
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.525
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'min_child_weight': 3, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.5123
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'min_child_weight': 3, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.52
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'min_child_weight': 5, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.5073
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'min_child_weight': 5, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.5453
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'min_child_weight': 5, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.53
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'min_child_weight': 5, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.5225
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'min_child_weight': 1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.515
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'min_child_weight': 1, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.5228
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'min_child_weight': 1, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.5049
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'min_child_weight': 1, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.5023
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.5024
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.5252
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'min_child_weight': 3, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.5073
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'min_child_weight': 3, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.5201
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'min_child_weight': 5, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.5252
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'min_child_weight': 5, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.5303
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'min_child_weight': 5, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.4997
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01, 'min_child_weight': 5, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.5174
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'min_child_weight': 1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.5299
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'min_child_weight': 1, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.5226
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'min_child_weight': 1, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.5021
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'min_child_weight': 1, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.4871
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.5199
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.5073
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'min_child_weight': 3, 'subsample': 1.0, 'colsample_bytree': 0.8}",0.5098
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'min_child_weight': 3, 'subsample': 1.0, 'colsample_bytree': 1.0}",0.4997
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'min_child_weight': 5, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.5199
base (21),XGBoost,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.05, 'min_child_weight': 5, 'subsample': 0.8, 'colsample_bytree': 1.0}",0.5148
